s,t,Open,High,Low,Close,Volume,Date
ok,1029974400,61.17,61.76,60.92,61.34,7237910,2002-08-22 05:30:00
ok,1030060800,61.89,62.03,61.07,61.85,5700405,2002-08-23 05:30:00
ok,1030320000,61.93,62.61,61.71,62.15,6655134,2002-08-26 05:30:00
ok,1030406400,64.39,64.39,60.92,61.07,5400472,2002-08-27 05:30:00
ok,1030492800,60.8,61.17,60.48,60.85,3863790,2002-08-28 05:30:00
ok,1030579200,60.67,61.91,60.58,61.81,8310244,2002-08-29 05:30:00
ok,1030665600,62.09,63.5,61.67,63.28,13653390,2002-08-30 05:30:00
ok,1030924800,64.39,66.37,64.39,65.7,16662684,2002-09-02 05:30:00
ok,1031011200,65.97,66.1,64.67,65.46,8666671,2002-09-03 05:30:00
ok,1031097600,64.88,67.1,64.64,66.7,19926670,2002-09-04 05:30:00
ok,1031184000,66.87,67.08,65.63,65.87,8574982,2002-09-05 05:30:00
ok,1031270400,65.88,66.47,65.2,65.8,10153488,2002-09-06 05:30:00
ok,1031529600,65.61,65.88,63.83,64.63,9975836,2002-09-09 05:30:00
ok,1031702400,64.64,64.91,63.53,63.75,8343221,2002-09-11 05:30:00
ok,1031788800,63.84,65.3,63.78,64.52,11253183,2002-09-12 05:30:00
ok,1031875200,64.68,65.62,63.82,64.14,14949460,2002-09-13 05:30:00
ok,1032134400,64.39,64.69,63.65,63.91,8541560,2002-09-16 05:30:00
ok,1032220800,63.96,65.12,63.96,64.79,5394807,2002-09-17 05:30:00
ok,1032307200,64.39,64.84,63.89,64.06,4957763,2002-09-18 05:30:00
ok,1032393600,64.26,64.26,63.28,63.92,6098551,2002-09-19 05:30:00
ok,1032480000,63.15,63.75,62.68,63.28,7097690,2002-09-20 05:30:00
ok,1032739200,63.65,64.88,63.15,64.39,7355894,2002-09-23 05:30:00
ok,1032825600,64.14,64.72,62.98,63.28,9760502,2002-09-24 05:30:00
ok,1032912000,62.93,63.39,62.41,63.24,4893092,2002-09-25 05:30:00
ok,1032998400,63.65,63.68,63.09,63.33,2358988,2002-09-26 05:30:00
ok,1033084800,63.34,64.27,62.85,63.88,7532698,2002-09-27 05:30:00
ok,1033344000,63.72,64.39,63.68,63.91,9104591,2002-09-30 05:30:00
ok,1033430400,63.43,63.78,61.69,61.91,8381424,2002-10-01 05:30:00
ok,1033603200,61.67,61.79,59.57,59.96,19751218,2002-10-03 05:30:00
ok,1033689600,59.71,59.9,58.22,58.49,15994469,2002-10-04 05:30:00
ok,1033948800,58.2,59.85,58.1,59.48,8183146,2002-10-07 05:30:00
ok,1034035200,59.6,60.38,59.39,60.02,5377670,2002-10-08 05:30:00
ok,1034121600,60.12,60.28,58.87,59.04,5833910,2002-10-09 05:30:00
ok,1034208000,58.69,59.29,58.27,58.67,6037110,2002-10-10 05:30:00
ok,1034294400,62.16,62.16,58.97,59.34,5199041,2002-10-11 05:30:00
ok,1034553600,59.68,60.28,59.44,59.98,4227990,2002-10-14 05:30:00
ok,1034726400,60.31,61.24,60.13,60.48,7942563,2002-10-16 05:30:00
ok,1034812800,60.31,60.63,59.85,60.35,4875022,2002-10-17 05:30:00
ok,1034899200,60.61,61.26,59.82,60.16,5738805,2002-10-18 05:30:00
ok,1035158400,60.43,60.48,59.73,59.97,3201612,2002-10-21 05:30:00
ok,1035244800,60.21,60.26,59.21,59.43,4501373,2002-10-22 05:30:00
ok,1035331200,58.89,58.89,58.3,58.44,5508995,2002-10-23 05:30:00
ok,1035417600,58.2,58.69,56.74,56.94,11594702,2002-10-24 05:30:00
ok,1035504000,56.84,57.19,54.87,55.25,19083205,2002-10-25 05:30:00
ok,1035763200,55.18,55.62,54.01,54.43,11630450,2002-10-28 05:30:00
ok,1035849600,55.85,57.58,55.5,57.1,23050394,2002-10-29 05:30:00
ok,1035936000,57.6,58.43,57.6,58.05,15569159,2002-10-30 05:30:00
ok,1036022400,58.71,66.72,58.71,65.76,146955414,2002-10-31 05:30:00
ok,1036108800,65.83,66.3,62.35,63.83,91610669,2002-11-01 05:30:00
ok,1036368000,65.15,65.46,64.47,65.2,20862942,2002-11-04 05:30:00
ok,1036454400,65.63,65.63,64.32,64.69,20701570,2002-11-05 05:30:00
ok,1036627200,65.26,67.2,63.8,64.31,36279557,2002-11-07 05:30:00
ok,1036713600,62.9,64.92,62.9,63.89,27606502,2002-11-08 05:30:00
ok,1036972800,63.89,63.99,63.04,63.4,11744488,2002-11-11 05:30:00
ok,1037059200,62.9,64.82,62.82,64.59,22524839,2002-11-12 05:30:00
ok,1037145600,66.81,66.81,64.49,65.1,32946425,2002-11-13 05:30:00
ok,1037232000,65.26,65.81,64.95,65.61,20425413,2002-11-14 05:30:00
ok,1037318400,66.15,66.75,65.91,66.42,19818918,2002-11-15 05:30:00
ok,1037577600,66.37,68.55,66.15,67.33,26772906,2002-11-18 05:30:00
ok,1037750400,67.49,68.83,67.11,67.73,30085416,2002-11-20 05:30:00
ok,1037836800,68.17,68.6,67.69,68.04,17577749,2002-11-21 05:30:00
ok,1037923200,68.48,71.42,68.48,70.67,54740256,2002-11-22 05:30:00
ok,1038182400,70.46,72.25,69.78,70.97,38217995,2002-11-25 05:30:00
ok,1038268800,71.75,73.26,71.71,72.41,55935553,2002-11-26 05:30:00
ok,1038355200,72.2,72.55,70.87,71.16,28352321,2002-11-27 05:30:00
ok,1038441600,71.82,72.55,71.61,72.02,28554585,2002-11-28 05:30:00
ok,1038528000,72.44,73.0,70.27,71.3,32015895,2002-11-29 05:30:00
ok,1038787200,71.8,73.59,71.32,72.95,23853847,2002-12-02 05:30:00
ok,1038873600,73.79,74.73,71.7,72.16,31590295,2002-12-03 05:30:00
ok,1038960000,72.56,72.9,71.03,72.44,37023276,2002-12-04 05:30:00
ok,1039046400,72.99,73.78,72.44,72.91,26396374,2002-12-05 05:30:00
ok,1039132800,73.09,74.05,72.58,73.34,14818091,2002-12-06 05:30:00
ok,1039392000,74.05,75.36,72.14,72.55,32946563,2002-12-09 05:30:00
ok,1039478400,72.05,72.88,71.35,72.65,18572817,2002-12-10 05:30:00
ok,1039564800,73.04,73.53,71.97,72.48,16736222,2002-12-11 05:30:00
ok,1039651200,72.56,72.95,71.86,72.78,16177241,2002-12-12 05:30:00
ok,1039737600,71.32,73.98,71.32,73.54,15306796,2002-12-13 05:30:00
ok,1039996800,74.79,74.79,73.06,73.24,26962393,2002-12-16 05:30:00
ok,1040083200,73.38,73.75,72.33,72.84,19969524,2002-12-17 05:30:00
ok,1040169600,72.95,73.29,71.49,71.8,14347685,2002-12-18 05:30:00
ok,1040256000,71.7,71.92,70.8,71.6,15632870,2002-12-19 05:30:00
ok,1040342400,71.57,72.53,71.57,72.02,14743010,2002-12-20 05:30:00
ok,1040601600,72.3,72.31,71.46,71.74,10188651,2002-12-23 05:30:00
ok,1040688000,71.64,72.38,69.89,72.21,14980366,2002-12-24 05:30:00
ok,1040860800,72.5,74.97,72.44,74.42,44209538,2002-12-26 05:30:00
ok,1040947200,74.92,75.88,73.6,74.03,41791435,2002-12-27 05:30:00
ok,1041206400,73.55,74.09,72.84,73.68,16840695,2002-12-30 05:30:00
ok,1041292800,74.28,74.28,73.57,73.79,15316693,2002-12-31 05:30:00
ok,1041379200,74.49,74.67,73.58,73.75,13670510,2003-01-01 05:30:00
ok,1041465600,74.02,74.02,72.46,72.69,11576317,2003-01-02 05:30:00
ok,1041552000,73.09,73.15,71.11,71.31,20975163,2003-01-03 05:30:00
ok,1041811200,71.24,71.44,70.37,70.53,14006962,2003-01-06 05:30:00
ok,1041897600,70.85,71.22,70.41,70.6,10944496,2003-01-07 05:30:00
ok,1041984000,70.67,72.05,70.62,71.56,10366081,2003-01-08 05:30:00
ok,1042070400,71.95,73.78,71.89,73.39,23039205,2003-01-09 05:30:00
ok,1042156800,74.0,74.05,72.31,73.57,17674097,2003-01-10 05:30:00
ok,1042416000,73.55,73.63,72.94,73.13,10659011,2003-01-13 05:30:00
ok,1042502400,72.54,73.06,72.2,72.94,11596563,2003-01-14 05:30:00
ok,1042588800,72.31,72.69,71.18,72.02,16015858,2003-01-15 05:30:00
ok,1042675200,72.02,72.55,71.41,72.19,9934427,2003-01-16 05:30:00
ok,1042761600,72.44,72.75,71.97,72.4,7627380,2003-01-17 05:30:00
ok,1043020800,72.45,72.8,71.51,71.79,5979069,2003-01-20 05:30:00
ok,1043107200,71.82,72.56,71.32,72.34,7521158,2003-01-21 05:30:00
ok,1043193600,72.44,73.68,72.15,73.32,15648133,2003-01-22 05:30:00
ok,1043280000,73.55,74.3,72.22,72.49,13259232,2003-01-23 05:30:00
ok,1043366400,72.66,72.66,69.66,70.01,16472756,2003-01-24 05:30:00
ok,1043625600,69.91,70.56,66.97,67.7,19706543,2003-01-27 05:30:00
ok,1043712000,66.96,69.27,66.7,69.02,21237741,2003-01-28 05:30:00
ok,1043798400,76.77,76.77,67.2,67.65,12529225,2003-01-29 05:30:00
ok,1043884800,67.65,68.33,66.04,66.47,20942779,2003-01-30 05:30:00
ok,1043971200,66.12,69.22,65.21,68.12,49664816,2003-01-31 05:30:00
ok,1044230400,69.84,69.97,68.49,69.68,16476241,2003-02-03 05:30:00
ok,1044316800,70.38,70.92,69.41,69.69,18084305,2003-02-04 05:30:00
ok,1044403200,69.27,70.33,68.77,69.98,13583295,2003-02-05 05:30:00
ok,1044489600,70.09,70.8,69.87,70.6,11975574,2003-02-06 05:30:00
ok,1044576000,70.71,71.03,68.7,69.53,15927940,2003-02-07 05:30:00
ok,1044835200,69.52,70.07,69.1,69.76,11786358,2003-02-10 05:30:00
ok,1044921600,69.89,70.3,69.42,69.96,9942750,2003-02-11 05:30:00
ok,1045008000,69.73,70.07,68.99,69.64,10630891,2003-02-12 05:30:00
ok,1045180800,69.77,70.56,69.39,70.36,14974414,2003-02-14 05:30:00
ok,1045440000,71.18,72.44,71.12,72.26,12775211,2003-02-17 05:30:00
ok,1045526400,72.56,72.76,71.52,71.74,9398927,2003-02-18 05:30:00
ok,1045612800,72.09,72.53,71.65,71.91,7508737,2003-02-19 05:30:00
ok,1045699200,71.82,72.05,71.1,71.55,6247857,2003-02-20 05:30:00
ok,1045785600,71.61,73.29,71.57,73.04,18242103,2003-02-21 05:30:00
ok,1046044800,73.59,75.23,73.59,74.97,38355450,2003-02-24 05:30:00
ok,1046131200,74.3,74.68,73.0,73.2,20039812,2003-02-25 05:30:00
ok,1046217600,73.47,73.78,72.2,72.46,15859829,2003-02-26 05:30:00
ok,1046304000,72.15,73.55,71.9,73.16,17172176,2003-02-27 05:30:00
ok,1046390400,73.55,74.99,72.45,73.0,29910618,2003-02-28 05:30:00
ok,1046649600,73.06,74.59,72.63,73.26,26523250,2003-03-03 05:30:00
ok,1046736000,72.84,73.49,72.07,72.36,10816833,2003-03-04 05:30:00
ok,1046822400,71.96,72.05,70.13,71.56,23075490,2003-03-05 05:30:00
ok,1046908800,71.34,71.47,70.4,70.67,9934706,2003-03-06 05:30:00
ok,1046995200,68.85,70.07,68.85,69.59,13580703,2003-03-07 05:30:00
ok,1047254400,69.57,69.74,68.0,68.59,16111452,2003-03-10 05:30:00
ok,1047340800,68.1,71.18,67.89,70.62,16631273,2003-03-11 05:30:00
ok,1047427200,70.58,70.8,68.49,68.93,10248194,2003-03-12 05:30:00
ok,1047513600,68.85,69.57,68.2,68.84,14444563,2003-03-13 05:30:00
ok,1047859200,68.85,69.57,68.17,69.23,16223512,2003-03-17 05:30:00
ok,1048032000,69.84,70.76,69.73,70.6,14231563,2003-03-19 05:30:00
ok,1048118400,69.34,73.29,69.34,72.65,20591541,2003-03-20 05:30:00
ok,1048204800,72.22,73.05,70.66,72.69,16531104,2003-03-21 05:30:00
ok,1048291200,73.55,74.52,72.58,72.93,4131750,2003-03-22 05:30:00
ok,1048464000,72.54,72.54,69.73,70.06,16062985,2003-03-24 05:30:00
ok,1048550400,69.1,71.01,68.64,70.76,14163027,2003-03-25 05:30:00
ok,1048636800,70.96,71.36,69.99,70.46,11271220,2003-03-26 05:30:00
ok,1048723200,70.07,70.25,69.14,69.47,10102687,2003-03-27 05:30:00
ok,1048809600,69.57,70.93,69.38,70.7,12321503,2003-03-28 05:30:00
ok,1049068800,69.62,70.04,68.25,68.88,13553225,2003-03-31 05:30:00
ok,1049155200,68.35,70.03,68.35,69.61,10752659,2003-04-01 05:30:00
ok,1049241600,69.98,70.83,69.59,69.92,10093945,2003-04-02 05:30:00
ok,1049328000,70.09,71.08,69.86,70.71,9000090,2003-04-03 05:30:00
ok,1049414400,70.87,72.84,70.87,72.68,19845532,2003-04-04 05:30:00
ok,1049673600,73.13,74.79,73.06,74.34,19904893,2003-04-07 05:30:00
ok,1049760000,73.8,74.0,72.94,73.34,12218370,2003-04-08 05:30:00
ok,1049846400,72.6,73.04,71.21,71.41,12843698,2003-04-09 05:30:00
ok,1049932800,71.3,71.45,69.87,70.65,11756840,2003-04-10 05:30:00
ok,1050019200,70.93,72.81,69.97,72.53,13958999,2003-04-11 05:30:00
ok,1050364800,72.56,72.61,67.9,69.92,23605947,2003-04-15 05:30:00
ok,1050451200,70.56,70.67,69.44,70.28,12207989,2003-04-16 05:30:00
ok,1050537600,70.28,70.28,68.39,68.89,12538335,2003-04-17 05:30:00
ok,1050883200,69.34,69.84,68.6,69.17,8729481,2003-04-21 05:30:00
ok,1050969600,69.02,69.05,67.8,68.7,15654182,2003-04-22 05:30:00
ok,1051056000,69.72,70.45,66.81,67.16,63846713,2003-04-23 05:30:00
ok,1051142400,67.61,68.6,67.29,67.81,26250448,2003-04-24 05:30:00
ok,1051228800,67.36,68.01,66.12,66.42,22339640,2003-04-25 05:30:00
ok,1051488000,66.37,67.79,65.57,67.41,19708852,2003-04-28 05:30:00
ok,1051574400,67.61,67.83,67.05,67.58,12746639,2003-04-29 05:30:00
ok,1051660800,67.55,68.23,67.13,67.98,9825367,2003-04-30 05:30:00
ok,1051833600,68.01,68.08,67.19,67.73,9362125,2003-05-02 05:30:00
ok,1052092800,68.1,68.35,66.75,67.0,11155522,2003-05-05 05:30:00
ok,1052179200,66.87,67.53,66.35,66.85,12444344,2003-05-06 05:30:00
ok,1052265600,65.97,66.56,65.63,65.77,11869256,2003-05-07 05:30:00
ok,1052352000,65.63,65.87,63.89,64.28,21151612,2003-05-08 05:30:00
ok,1052438400,63.69,65.26,63.69,64.66,12383852,2003-05-09 05:30:00
ok,1052697600,64.88,65.13,63.96,64.59,8550468,2003-05-12 05:30:00
ok,1052784000,64.87,65.1,64.33,64.83,6874797,2003-05-13 05:30:00
ok,1052870400,64.83,66.17,64.83,66.0,11437688,2003-05-14 05:30:00
ok,1052956800,66.04,66.47,65.66,66.21,8018157,2003-05-15 05:30:00
ok,1053043200,66.62,66.82,66.1,66.54,8804432,2003-05-16 05:30:00
ok,1053302400,66.64,67.15,66.25,66.65,10353442,2003-05-19 05:30:00
ok,1053388800,65.51,67.56,65.51,67.39,11919310,2003-05-20 05:30:00
ok,1053475200,67.54,67.81,66.7,67.31,10412686,2003-05-21 05:30:00
ok,1053561600,67.01,68.15,66.75,68.01,12132326,2003-05-22 05:30:00
ok,1053648000,67.11,67.34,66.65,66.94,6163461,2003-05-23 05:30:00
ok,1053907200,66.87,69.59,66.62,69.21,12229220,2003-05-26 05:30:00
ok,1053993600,69.12,70.43,68.93,69.46,15684292,2003-05-27 05:30:00
ok,1054080000,69.59,71.65,69.59,71.32,20686578,2003-05-28 05:30:00
ok,1054166400,71.7,73.04,70.96,72.71,17484840,2003-05-29 05:30:00
ok,1054252800,72.81,74.79,72.56,73.95,25409136,2003-05-30 05:30:00
ok,1054512000,74.05,74.39,72.65,72.95,10635426,2003-06-02 05:30:00
ok,1054598400,72.41,73.06,72.14,72.35,5340626,2003-06-03 05:30:00
ok,1054684800,72.45,74.97,72.31,74.46,18521999,2003-06-04 05:30:00
ok,1054771200,75.53,77.96,75.43,77.4,40577277,2003-06-05 05:30:00
ok,1054857600,78.01,78.48,76.95,77.64,22474995,2003-06-06 05:30:00
ok,1055116800,79.12,79.12,75.71,76.18,17432097,2003-06-09 05:30:00
ok,1055203200,75.83,77.7,74.73,75.18,20353514,2003-06-10 05:30:00
ok,1055289600,75.06,76.48,75.06,76.22,14173154,2003-06-11 05:30:00
ok,1055376000,76.45,77.0,76.06,76.28,10726723,2003-06-12 05:30:00
ok,1055462400,76.71,77.86,76.69,77.51,20814991,2003-06-13 05:30:00
ok,1055721600,78.05,78.51,75.86,76.1,31176473,2003-06-16 05:30:00
ok,1055808000,76.71,79.97,76.46,79.53,36969855,2003-06-17 05:30:00
ok,1055894400,79.93,79.93,78.44,78.75,21299319,2003-06-18 05:30:00
ok,1055980800,74.58,80.73,74.58,80.47,29031822,2003-06-19 05:30:00
ok,1056067200,79.74,83.65,79.74,83.08,56705717,2003-06-20 05:30:00
ok,1056326400,82.83,82.83,80.27,80.56,17920087,2003-06-23 05:30:00
ok,1056412800,80.56,81.3,79.0,79.34,26335890,2003-06-24 05:30:00
ok,1056499200,79.74,81.48,79.74,80.46,23517412,2003-06-25 05:30:00
ok,1056585600,80.73,82.2,80.06,80.53,29877721,2003-06-26 05:30:00
ok,1056672000,80.9,81.23,79.64,80.43,18760305,2003-06-27 05:30:00
ok,1056931200,80.49,81.77,79.89,80.47,22683820,2003-06-30 05:30:00
ok,1057017600,80.75,81.33,80.06,80.69,23919807,2003-07-01 05:30:00
ok,1057104000,81.2,82.72,80.73,81.36,30601126,2003-07-02 05:30:00
ok,1057190400,81.67,83.08,81.06,81.91,33252120,2003-07-03 05:30:00
ok,1057276800,82.49,83.54,81.97,82.46,23979394,2003-07-04 05:30:00
ok,1057536000,82.72,83.59,81.13,81.42,16533341,2003-07-07 05:30:00
ok,1057622400,81.51,81.97,80.41,80.8,14261976,2003-07-08 05:30:00
ok,1057708800,81.73,81.73,80.06,80.9,12381854,2003-07-09 05:30:00
ok,1057795200,81.46,83.11,80.9,82.75,17202848,2003-07-10 05:30:00
ok,1057881600,82.72,83.59,81.65,81.9,16714745,2003-07-11 05:30:00
ok,1058140800,82.47,84.33,82.47,84.14,26430470,2003-07-14 05:30:00
ok,1058227200,84.45,85.42,82.89,83.63,24255277,2003-07-15 05:30:00
ok,1058313600,83.4,85.79,82.96,85.13,22526091,2003-07-16 05:30:00
ok,1058400000,85.44,85.92,83.21,83.9,23279312,2003-07-17 05:30:00
ok,1058486400,83.83,86.68,82.72,84.02,22580377,2003-07-18 05:30:00
ok,1058745600,84.5,84.58,82.75,83.14,18933265,2003-07-21 05:30:00
ok,1058832000,83.18,83.18,81.57,82.74,21216914,2003-07-22 05:30:00
ok,1058918400,83.21,83.34,81.08,81.68,17992725,2003-07-23 05:30:00
ok,1059004800,82.0,85.69,81.51,84.65,22740291,2003-07-24 05:30:00
ok,1059091200,85.44,86.93,84.78,86.58,32620929,2003-07-25 05:30:00
ok,1059350400,86.82,87.76,85.07,85.49,19543209,2003-07-28 05:30:00
ok,1059436800,84.96,86.43,84.68,86.1,20488126,2003-07-29 05:30:00
ok,1059523200,85.19,87.56,81.73,86.33,19894496,2003-07-30 05:30:00
ok,1059609600,86.93,89.62,85.94,88.64,64843634,2003-07-31 05:30:00
ok,1059696000,89.09,89.09,87.57,87.94,21530058,2003-08-01 05:30:00
ok,1059955200,87.55,88.59,87.3,87.9,14905520,2003-08-04 05:30:00
ok,1060041600,88.07,90.15,85.36,86.17,32701784,2003-08-05 05:30:00
ok,1060128000,85.09,88.26,85.09,86.83,35121514,2003-08-06 05:30:00
ok,1060214400,87.46,88.41,86.35,88.06,22636738,2003-08-07 05:30:00
ok,1060300800,89.14,90.26,88.41,89.98,28969953,2003-08-08 05:30:00
ok,1060560000,88.79,90.39,88.79,89.48,18846184,2003-08-11 05:30:00
ok,1060646400,96.29,96.29,88.06,88.36,15546329,2003-08-12 05:30:00
ok,1060732800,91.61,91.61,88.1,89.39,18298489,2003-08-13 05:30:00
ok,1060819200,89.65,90.51,88.45,88.81,19394024,2003-08-14 05:30:00
ok,1061164800,88.91,90.26,87.92,89.47,22510529,2003-08-18 05:30:00
ok,1061251200,89.82,92.0,89.32,91.41,23730178,2003-08-19 05:30:00
ok,1061337600,92.13,92.8,91.03,91.36,14156502,2003-08-20 05:30:00
ok,1061424000,92.87,92.87,91.42,91.91,17070207,2003-08-21 05:30:00
ok,1061510400,92.42,95.29,92.13,94.53,33673804,2003-08-22 05:30:00
ok,1061769600,95.59,105.18,90.92,93.76,38176324,2003-08-25 05:30:00
ok,1061856000,94.11,97.08,93.64,96.75,32326129,2003-08-26 05:30:00
ok,1061942400,96.58,98.34,96.58,97.53,21194099,2003-08-27 05:30:00
ok,1062028800,97.59,98.45,96.22,97.51,20368608,2003-08-28 05:30:00
ok,1062115200,98.81,100.24,97.52,99.24,26605542,2003-08-29 05:30:00
ok,1062374400,98.64,102.63,98.64,101.59,24350430,2003-09-01 05:30:00
ok,1062460800,102.78,104.41,101.95,103.67,38999582,2003-09-02 05:30:00
ok,1062547200,103.06,103.75,100.57,101.03,22322895,2003-09-03 05:30:00
ok,1062633600,100.77,102.28,100.33,101.37,25573661,2003-09-04 05:30:00
ok,1062720000,101.81,104.34,101.81,103.98,23458410,2003-09-05 05:30:00
ok,1062979200,104.54,108.34,104.54,107.88,31672184,2003-09-08 05:30:00
ok,1063065600,108.26,109.56,107.02,108.06,35609714,2003-09-09 05:30:00
ok,1063152000,107.73,107.85,106.64,107.65,20517607,2003-09-10 05:30:00
ok,1063238400,105.25,108.77,105.25,106.17,27854026,2003-09-11 05:30:00
ok,1063324800,106.0,107.38,103.02,103.81,24550033,2003-09-12 05:30:00
ok,1063584000,103.77,103.96,99.48,100.19,35143989,2003-09-15 05:30:00
ok,1063670400,100.55,101.96,97.48,101.58,39497748,2003-09-16 05:30:00
ok,1063756800,103.52,103.52,99.6,100.77,29093093,2003-09-17 05:30:00
ok,1063843200,101.29,101.29,97.25,97.91,35231834,2003-09-18 05:30:00
ok,1063929600,97.84,101.01,97.08,100.07,44318832,2003-09-19 05:30:00
ok,1064188800,102.01,102.01,99.09,99.82,21528088,2003-09-22 05:30:00
ok,1064275200,99.1,103.0,98.51,102.17,20463422,2003-09-23 05:30:00
ok,1064361600,103.2,106.79,102.1,106.24,34285092,2003-09-24 05:30:00
ok,1064448000,106.0,107.11,103.02,103.57,40432163,2003-09-25 05:30:00
ok,1064534400,104.21,105.87,103.27,105.58,29300998,2003-09-26 05:30:00
ok,1064793600,126.3,126.3,105.94,107.56,19884243,2003-09-29 05:30:00
ok,1064880000,108.05,110.29,107.73,109.91,31474229,2003-09-30 05:30:00
ok,1064966400,109.21,110.29,107.25,107.91,18558635,2003-10-01 05:30:00
ok,1065139200,108.72,111.44,108.47,111.09,26796734,2003-10-03 05:30:00
ok,1065398400,111.08,113.87,104.64,113.31,19711574,2003-10-06 05:30:00
ok,1065484800,113.42,114.17,111.48,111.89,21867680,2003-10-07 05:30:00
ok,1065571200,115.16,115.16,111.12,112.75,18591750,2003-10-08 05:30:00
ok,1065657600,113.67,114.66,111.97,112.72,21958307,2003-10-09 05:30:00
ok,1065744000,113.47,116.89,113.47,116.62,30946647,2003-10-10 05:30:00
ok,1066003200,116.61,119.86,115.29,119.14,22456340,2003-10-13 05:30:00
ok,1066089600,120.11,120.83,115.2,115.97,24514463,2003-10-14 05:30:00
ok,1066176000,116.19,119.6,115.5,118.55,25831207,2003-10-15 05:30:00
ok,1066262400,123.31,123.31,119.02,120.99,66570345,2003-10-16 05:30:00
ok,1066348800,120.61,123.08,120.28,121.24,27153132,2003-10-17 05:30:00
ok,1066608000,122.09,122.59,118.87,119.32,18088937,2003-10-20 05:30:00
ok,1066694400,120.11,120.11,115.04,115.95,27833199,2003-10-21 05:30:00
ok,1066780800,113.99,117.49,113.99,116.13,22283869,2003-10-22 05:30:00
ok,1066867200,116.35,116.4,112.96,113.62,23741016,2003-10-23 05:30:00
ok,1066953600,91.63,117.39,91.63,116.57,25415621,2003-10-24 05:30:00
ok,1067040000,118.74,118.87,117.41,117.73,5898412,2003-10-25 05:30:00
ok,1067212800,117.63,117.88,113.22,113.67,20118729,2003-10-27 05:30:00
ok,1067299200,113.92,116.4,113.42,114.99,29989358,2003-10-28 05:30:00
ok,1067385600,115.72,117.62,114.54,116.99,16303975,2003-10-29 05:30:00
ok,1067472000,116.54,118.87,116.05,118.15,18982702,2003-10-30 05:30:00
ok,1067558400,118.87,120.79,118.41,120.48,19053955,2003-10-31 05:30:00
ok,1067817600,120.6,124.05,120.6,123.36,35411360,2003-11-03 05:30:00
ok,1067904000,124.35,125.31,120.65,121.73,31829808,2003-11-04 05:30:00
ok,1067990400,120.61,122.37,119.0,121.0,26274239,2003-11-05 05:30:00
ok,1068076800,121.84,124.2,121.13,122.06,38723070,2003-11-06 05:30:00
ok,1068163200,122.23,123.06,118.8,119.41,21057359,2003-11-07 05:30:00
ok,1068422400,126.3,126.3,116.67,119.61,15924048,2003-11-10 05:30:00
ok,1068508800,118.91,120.11,117.78,119.04,18456823,2003-11-11 05:30:00
ok,1068595200,121.35,121.72,119.4,119.88,22892992,2003-11-12 05:30:00
ok,1068681600,123.81,123.81,117.9,118.35,18522843,2003-11-13 05:30:00
ok,1068768000,116.71,117.63,114.46,115.14,23624481,2003-11-14 05:30:00
ok,1068854400,114.66,116.77,114.66,115.98,5205211,2003-11-15 05:30:00
ok,1069027200,115.69,118.23,115.16,117.62,21339242,2003-11-17 05:30:00
ok,1069113600,117.06,118.07,115.16,115.41,14978876,2003-11-18 05:30:00
ok,1069200000,114.95,115.59,113.57,114.32,21413504,2003-11-19 05:30:00
ok,1069286400,114.45,115.39,111.2,111.64,18226662,2003-11-20 05:30:00
ok,1069372800,110.5,114.4,110.5,113.79,24366679,2003-11-21 05:30:00
ok,1069632000,114.39,114.66,112.46,112.91,12677429,2003-11-24 05:30:00
ok,1069718400,112.93,116.13,112.93,115.67,19970570,2003-11-25 05:30:00
ok,1069891200,115.69,118.95,115.69,117.93,29262003,2003-11-27 05:30:00
ok,1069977600,118.13,121.33,118.13,120.63,21883000,2003-11-28 05:30:00
ok,1070236800,121.38,122.54,120.88,121.91,16651087,2003-12-01 05:30:00
ok,1070323200,122.13,125.06,120.31,123.73,25346027,2003-12-02 05:30:00
ok,1070409600,125.06,125.06,122.06,123.31,34000310,2003-12-03 05:30:00
ok,1070496000,121.47,126.68,121.47,125.99,51923765,2003-12-04 05:30:00
ok,1070582400,126.3,126.8,121.65,122.11,23797987,2003-12-05 05:30:00
ok,1070841600,121.14,122.41,118.22,118.85,32783229,2003-12-08 05:30:00
ok,1070928000,119.21,120.94,119.21,120.51,22865333,2003-12-09 05:30:00
ok,1071014400,120.74,124.44,120.39,123.23,41507840,2003-12-10 05:30:00
ok,1071100800,124.1,124.82,121.15,122.12,30008606,2003-12-11 05:30:00
ok,1071187200,122.86,122.86,120.75,121.68,20052600,2003-12-12 05:30:00
ok,1071446400,121.84,124.4,121.84,123.58,24075077,2003-12-15 05:30:00
ok,1071532800,123.53,125.68,122.01,125.01,36566119,2003-12-16 05:30:00
ok,1071619200,125.31,125.66,123.86,124.51,25138817,2003-12-17 05:30:00
ok,1071705600,123.78,126.63,123.78,125.55,27619330,2003-12-18 05:30:00
ok,1071792000,125.81,129.51,125.81,128.96,43093659,2003-12-19 05:30:00
ok,1072051200,129.07,131.26,129.07,130.65,17343243,2003-12-22 05:30:00
ok,1072137600,107.73,131.21,107.73,129.37,18586146,2003-12-23 05:30:00
ok,1072224000,128.82,131.5,128.82,130.74,17544084,2003-12-24 05:30:00
ok,1072396800,131.54,131.93,130.58,131.31,13887387,2003-12-26 05:30:00
ok,1072656000,132.0,133.47,131.8,133.06,13377204,2003-12-29 05:30:00
